id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
13156,724.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.507748656,0.455614374,36.62496616,5865.38472
13157,517.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.566319234,0.461903766,39.23966787,7005.0386
13158,487.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.323727288,0.370487534,28.87371362,3139.43255
13159,626.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.576561833,0.489992416,40.73826603,7517.44077
13160,678.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.498696418,0.442111609,36.31114278,6992.82314
13161,624.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.473688611,0.42782472,34.52074419,5837.21503
13162,33.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.320564713,0.379871916,28.21340501,3244.32926
13163,384.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.557250655,0.480779062,39.49160012,7172.43501
13164,478.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.448841436,0.42727728,33.4416065,4865.39997
13165,613.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.494906594,0.448463132,35.89837298,5628.71053
13166,59.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502621602,0.453649741,36.30184732,6992.82314
13167,197.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58492102,0.482908968,40.33593654,7322.60914
13168,170.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.498218761,0.44252903,35.46687387,5916.86224
13169,123.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.613333283,0.50251773,42.53222072,7715.81088
13170,33.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.342841074,0.382702852,28.81456057,3238.02815
13171,545.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.425010896,0.418732102,33.221987,4710.85865
13172,408.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.559215109,0.458966196,36.31159312,6941.82413
13173,338.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.53427161,0.464165541,37.55556802,6708.24129
13174,464.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.511830268,0.460795368,37.77937909,6320.96112
13175,663.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.395502524,31.67018669,4813.45285
13176,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.48180056,0.447536765,35.17991165,5605.221
13177,674.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.40294843,0.401067837,32.69048728,4281.52619
13178,90.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.490242145,0.430905502,35.89837298,5552.72387
13179,235.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.599984054,0.497864974,41.35738644,7423.46988
13180,658.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.372318474,0.367762987,29.08514833,3723.52338
13181,427.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.627442488,0.5145695,43.67027165,8104.93497
13182,693.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.611725787,0.502786993,42.78212739,7935.09476
13183,191.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.477940817,0.438586418,34.72483444,5347.51393
13184,429.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.586602539,0.483047479,40.03764422,7423.46988
13185,683.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.394441163,0.402226397,30.54630597,3182.69865
13186,517.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.481472551,0.44549439,35.51753863,5729.56964
13187,681.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502106031,0.450886886,36.94898618,6079.08526
13188,572.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.440365017,0.417908804,32.69048728,4813.45285
13189,561.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403310637,0.401706613,30.27510191,4010.55215
13190,494.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.545094508,0.479866804,38.64034468,6960.10751
13191,13.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.538703555,0.446575791,36.3854328,6673.304
13192,374.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.582482579,0.485989695,40.84711944,7604.31584
13193,703.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.479826829,0.433195442,36.25124178,6226.28514
13194,412.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.551234401,0.471592749,38.82636429,6747.59779
13195,464.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.396762494,0.39604355,29.94364365,3804.61017
13196,439.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.396762494,0.395435754,31.64262219,4576.10071
13197,151.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.489723491,0.449545727,35.48354994,5665.2196
13198,244.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.576602444,0.485099788,40.86547798,7884.56772
13199,710.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.48180056,0.438095887,34.12272267,5647.71226
13200,706.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.459087683,0.426240102,33.23980604,5495.36535
13201,697.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.58492102,0.481349777,40.63849594,7440.71201
13202,288.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.486889324,40.22738685,7152.13259
13203,4.0,25.0,0.5,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.404617089,0.402855862,32.80503364,4696.44394
13204,603.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.483872542,0.440375173,35.05053194,5597.02216
13205,301.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.559215109,0.470852882,38.38301202,6870.34212
13206,131.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.498058212,0.425331523,35.52053432,5830.48855
13207,94.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.571610169,0.482423774,39.18675925,7557.46014
13208,122.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.532426131,0.441301913,36.04777028,5914.16491
13209,29.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.379871916,0.394606103,30.35778147,3834.5748
13210,91.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.468305902,0.436865942,34.30007912,5647.71226
13211,195.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.594206083,0.491414051,41.94865711,7575.80124
13212,38.0,25.0,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.36099568,0.388819023,29.08514833,3828.16556
13213,523.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.611725787,0.50404651,42.07457289,7924.51678
13214,447.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.389452628,0.381767872,29.64786104,4476.81146
13215,329.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.484089347,0.44252903,35.89130977,5299.66133
13216,678.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.429092481,0.403128905,31.11988062,4945.79443
13217,674.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.590337413,0.492693356,41.52614508,8969.40184
13218,1.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.288159094,0.35441498,26.48732245,2688.02883
13219,236.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.58492102,0.485989695,40.4613306,7897.9319
13220,395.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.6374917787,0.503663416,43.2784975,8064.73881
13221,517.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.448972519,35.92331365,5336.97473
13222,290.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.490242145,0.427937649,33.12546719,5964.79111
13223,315.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508991582,0.452027468,36.30184732,5876.96001
13224,615.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.399193166,0.409260571,31.39456852,4320.87416
13225,55.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.320564713,0.326802445,23.41277571,3244.32926
13226,456.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.404446048,0.405898222,31.11988062,4357.82292
13227,421.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.582482579,0.497864974,41.91637397,7174.6649
13228,60.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.615611893,0.501568683,43.67027165,8440.96097
13229,215.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.530916639,0.431072001,35.50033008,6190.66597
13230,248.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.511480554,0.432722017,36.81673726,6770.23332
13231,634.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.564981991,0.466492143,37.71251297,6465.37205
13232,208.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.437062839,35.55753695,5628.8828
13233,585.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.508275418,0.458966196,36.14878201,6327.47736
13234,334.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.623063206,0.514790079,43.95536146,8109.2305
13235,344.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.478469338,0.423053154,34.92972033,5781.85965
13236,233.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.547743879,0.460795368,37.55556802,6260.47363
13237,324.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.55195445,0.478666426,39.33777176,7293.53617
13238,182.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.612478041,0.510575061,42.49487539,7637.63338
13239,218.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.531583632,0.42782472,35.64822051,7005.0386
13240,437.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.573204799,0.480106144,39.98873363,7317.95104
13241,468.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.470643424,0.437317312,34.66057255,5892.161
13242,772.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.523845567,0.461179325,38.4173944,7028.6735
13243,514.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.463039338,0.408444733,34.66515546,5033.68556
13244,723.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.489723491,0.445071322,35.71826335,5503.09583
13245,573.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.451103585,0.401506621,32.88039453,8743.52098
13246,68.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.449875425,0.397915162,31.39456852,4789.59697
13247,192.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.532227877,0.465807165,37.55556802,6465.37205
13248,649.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.483249032,0.445717779,34.5553911,6491.22353
13249,535.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.493693466,0.418055839,33.74349354,5912.43376
13250,269.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.540082008,0.472860521,38.4173944,6920.08427
13251,728.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.454381334,0.41985155,32.69048728,4813.45285
13252,146.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.501777434,0.448597173,36.21076317,6060.28382
13253,139.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.571708025,0.485989695,39.12726257,7234.25525
13254,428.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582604099,0.488005014,40.37019338,7206.90196
13255,12.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.384610827,0.399556226,29.64786104,3943.13168
13256,236.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.526501878,0.464892019,37.27729673,6540.10545
13257,583.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583378727,0.483787993,40.18721608,7706.88137
13258,517.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.404225284,0.409033913,31.70230081,4696.44394
13259,374.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509158377,0.455238354,36.55432716,6292.42962
13260,644.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.55195445,0.417947008,38.4173944,6852.97971
13261,413.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.586303901,0.481173502,40.39944387,7510.79057
13262,254.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.5143032,0.452027468,36.68258785,6202.32702
13263,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.574796304,0.492641907,41.05919357,7765.25632
13264,636.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.479449351,0.418055839,38.54027918,6467.65476
13265,757.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.501777434,0.448463132,35.97225667,5964.79111
13266,521.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.402052391,0.401931944,30.39027791,4356.94587
13267,28.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.349908358,0.382996774,29.27497178,2452.68075
13268,468.0,37.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.384413049,0.399172403,29.08514833,3828.16556
13269,588.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.434546355,0.424902006,31.59741611,4952.01304
13270,609.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.473458531,0.437059543,35.50118221,6374.4443
13271,105.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.603407081,0.501359058,42.48595317,7455.41638
13272,715.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566319234,0.456936833,39.69681287,7575.80124
13273,380.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.601161249,0.50146507,42.79905453,8086.38881
13274,488.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.473688611,0.442789316,36.83081961,5696.02606
13275,534.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.437609121,0.416309732,32.60317761,4710.85865
13276,355.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.623063206,0.514790079,43.2784975,8166.59786
13277,175.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.529678291,0.43491928,36.98857322,6281.91711
13278,107.0,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.532704207,0.465807165,37.20361319,6132.41738
13279,229.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402052391,0.406869398,31.1379858,4225.96131
13280,585.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.538593399,0.465041445,37.23938598,6157.05484
13281,329.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.490965919,0.44959908,35.48700839,6493.47253
13282,269.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.547743879,0.423053154,36.62496616,6994.24801
13283,173.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546003143,0.453001484,37.55181473,6731.61844
13284,590.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.476202171,0.416309732,33.79678871,5538.91301
13285,57.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.599953146,0.492641907,41.94865711,7575.80124
13286,23.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.439423956,0.419747673,32.59242207,5046.45734
13287,60.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.284442614,0.35441498,27.44242745,2688.02883
13288,683.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.404388431,0.38126925,31.02327724,4641.00151
13289,405.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566319234,0.460795368,37.44044874,6493.47253
13290,648.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.477832221,0.435620773,34.89511705,5126.99318
13291,521.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.38581266,0.375616334,28.78225878,4125.75712
13292,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.576589776,0.486816771,39.17159714,7529.17505
13293,325.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.496618271,0.441974474,35.17991165,5720.72316
13294,622.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.578887446,0.468896154,40.65549833,7556.10991
13295,734.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566319234,0.473660277,39.81661146,7440.71201
13296,263.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.445532717,0.393418576,31.10924166,4867.94772
13297,486.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.459358436,0.402105764,32.46088718,6037.68613
13298,595.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.545094508,0.44252903,35.17991165,7207.4203
13299,572.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.396762494,0.402728888,31.10161493,4051.55129
13300,693.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.575785764,0.480779062,39.49160012,7080.04004
13301,5.0,25.0,0.5,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.447040787,0.409862936,31.70230081,5046.45734
13302,354.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.630637776,0.51715975,43.97470322,8357.06722
13303,518.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.508275418,0.45981941,36.80503364,5916.86224
13304,374.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.505120461,0.425457642,43.68715255,8086.38881
13305,450.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.575589557,0.483787993,39.77772061,7317.95104
13306,486.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.335529768,0.377011619,27.10639138,3276.36206
13307,692.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.54054056,0.460305334,37.90930402,6030.98074
13308,173.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.517721232,0.463561831,36.31159312,6707.59259
13309,323.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.595052932,0.492641907,41.71941614,7441.50942
13310,586.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.596036127,0.491813116,42.40950749,7541.6674
13311,634.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.249334678,0.292156153,35.89130977,2605.69676
13312,232.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.598281018,0.498478897,41.72079694,7588.36096
13313,509.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.392583006,0.388819023,30.7671091,3983.09785
13314,608.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.469631675,0.419851618,34.15934595,5534.80494
13315,542.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.4693892,0.419720202,32.81456057,5628.71053
13316,174.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.582482579,0.486816771,39.15823782,7243.22611
13317,376.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.510102557,0.453558339,37.67361372,6702.78038
13318,277.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.536128074,0.446575791,37.44044874,7771.01027
13319,124.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.611725787,0.510402544,44.59947057,8157.23694
13320,271.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.615611893,0.504716807,45.47838117,8212.79289
13321,766.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.391617371,31.10924166,4387.74185
13322,729.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.551234401,0.455179564,38.61011529,6941.82413
